기관코드,병원명,주소,전화,시도,시군구,후보순위,HIRA병원명,HIRA주소,HIRA전화,HIRAX좌표,HIRAY좌표,HIRA시설종별,암호화요양기호,매칭점수,이름유사도,주소유사도,도로주소일치,전화일치,거리m,시설종별일치,시도일치,시군구일치,자동확정기준,기준판정사유,1위점수차,자동확정,수집시각UTC,API근거,매칭로직버전
A2200046,의료법인온세움의료재단온재병원,강원특별자치도 속초시 중앙로 11 (교동),033-639-8988,강원특별자치도,속초시,2,강원특별자치도속초의료원,"강원특별자치도 속초시 영랑호반길 3, (영랑동)",033-630-6000,128.5892486,38.2164607,종합병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,0.1903225806451612,0.0,0.6451612903225806,False,False,2259.4,True,True,True,False,점수미달,0.6617623614397808,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200046,의료법인온세움의료재단온재병원,강원특별자치도 속초시 중앙로 11 (교동),033-639-8988,강원특별자치도,속초시,3,연세큐치과의원,"강원특별자치도 속초시 동해대로 4254, 3층 (교동, 동선빌딩)",033-638-2875,128.5757726,38.1979143,치과의원,JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,0.0796,0.2,0.6285714285714286,False,False,228.7,False,True,True,False,시설종별불일치,0.6617623614397808,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200046,의료법인온세움의료재단온재병원,강원특별자치도 속초시 중앙로 11 (교동),033-639-8988,강원특별자치도,속초시,4,속초가좋아서울에서온 치과의원,"강원특별자치도 속초시 중앙로 29, 3층 (교동, 명인빌딩)",033-635-7475,128.5798789,38.1992391,치과의원,JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDYjJDgz,0.0781617647058823,0.1176470588235294,0.8125,False,False,188.0,False,True,True,False,시설종별불일치,0.6617623614397808,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200046,의료법인온세움의료재단온재병원,강원특별자치도 속초시 중앙로 11 (교동),033-639-8988,강원특별자치도,속초시,5,온유치과의원,"강원특별자치도 속초시 동해대로 4174, 6층 (조양동)",033-636-7077,128.5794514,38.1919714,치과의원,JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,0.0769777777777777,0.2222222222222222,0.6857142857142857,False,False,679.1,False,True,True,False,시설종별불일치,0.6617623614397808,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200037,의료법인성심의료재단양구성심병원,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,1,의료법인 성심의료재단 양구성심병원,"강원특별자치도 양구군 양구읍 중심로 160, 양구성심병원",033-480-8800,127.9911813,38.1046965,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,1.0,1.0,0.8636363636363636,True,False,9.3,True,True,True,True,자동확정기준통과,0.5394871794871794,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200037,의료법인성심의료재단양구성심병원,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,2,의료법인 양구우리병원,"강원특별자치도 양구군 양구읍 양구새싹로 7-7, (양구읍)",033-854-7114,127.9860829,38.1025665,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,0.4605128205128205,0.4,0.717948717948718,False,False,510.7,True,True,True,False,점수미달,0.5394871794871794,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200037,의료법인성심의료재단양구성심병원,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,3,백두병원,"강원특별자치도 양구군 양구읍 금강산로 510, (양구읍)",033-481-9880,127.9967718,38.122631,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,0.2148717948717948,0.0,0.8205128205128205,False,False,2044.1,True,True,True,False,점수미달,0.5394871794871794,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200037,의료법인성심의료재단양구성심병원,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,4,군량리보건진료소,"강원특별자치도 양구군 양구읍 성곡로847번길 46, (양구읍)",033-482-1300,127.9596322,38.1567398,보건진료소,JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,0.15,0.0,0.7142857142857143,False,False,6403.5,True,True,True,False,점수미달,0.5394871794871794,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200037,의료법인성심의료재단양구성심병원,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,5,팔랑리보건진료소,"강원특별자치도 양구군 동면 펀치볼로 43, (동면)",033-481-1535,128.0482566,38.2163005,보건진료소,JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,0.1332432432432432,0.0,0.5945945945945946,False,False,13366.5,True,True,True,False,점수미달,0.5394871794871794,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200002,강원특별자치도영월의료원,강원특별자치도 영월군 영월읍 중앙1로 59-  ( ),033-370-9129,강원특별자치도,영월군,1,강원특별자치도영월의료원,"강원특별자치도 영월군 영월읍 중앙1로 59, (영월읍)",033-370-9101,128.4652387,37.1864525,종합병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,1.0,1.0,1.0,True,False,16.2,True,True,True,True,자동확정기준통과,0.6789189189189189,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200002,강원특별자치도영월의료원,강원특별자치도 영월군 영월읍 중앙1로 59-  ( ),033-370-9129,강원특별자치도,영월군,2,푸른사랑병원,"강원특별자치도 영월군 영월읍 중앙로 10,",033-374-7575,128.4650393,37.1833275,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,0.3210810810810811,0.0,0.8648648648648649,False,False,363.4,True,True,True,False,점수미달,0.6789189189189189,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200002,강원특별자치도영월의료원,강원특별자치도 영월군 영월읍 중앙1로 59-  ( ),033-370-9129,강원특별자치도,영월군,3,석항보건진료소,"강원특별자치도 영월군 중동면 영월로 3856-3, (석항마을회관)",033-378-4900,128.6197019,37.1979737,보건진료소,JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,0.1901052631578947,0.1052631578947368,0.7,False,False,13734.8,True,True,True,False,점수미달,0.6789189189189189,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200002,강원특별자치도영월의료원,강원특별자치도 영월군 영월읍 중앙1로 59-  ( ),033-370-9129,강원특별자치도,영월군,4,무릉보건진료소,"강원특별자치도 영월군 수주면 중방길 62-2, (수주면보건소)",033-372-8121,128.2688126,37.2886066,보건진료소,JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjE0ODEjODEjJDEjJDYjJDgz,0.1731578947368421,0.1052631578947368,0.5789473684210527,False,False,20766.8,True,True,True,False,점수미달,0.6789189189189189,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200002,강원특별자치도영월의료원,강원특별자치도 영월군 영월읍 중앙1로 59-  ( ),033-370-9129,강원특별자치도,영월군,5,연덕보건진료소,"강원특별자치도 영월군 북면 삼방산길 28-11, (연덕보건소)",033-374-9609,128.4259448,37.2836722,보건진료소,JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,0.1710796221322537,0.1052631578947368,0.5641025641025641,False,False,11343.7,True,True,True,False,점수미달,0.6789189189189189,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200015,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,1,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387,  (개운동)",033-760-4500,127.949225,37.332608,종합병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,26.4,True,True,True,True,자동확정기준통과,0.5897285067873304,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200015,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,2,원주프라임병원,"강원특별자치도 원주시 남원로 556-0, 지하1~6층 (개운동)",1522-3375,127.9480045,37.3334933,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,0.4102714932126697,0.2352941176470588,0.6153846153846154,False,False,139.5,True,True,True,False,점수미달,0.5897285067873304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200015,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,3,원주센텀병원,"강원특별자치도 원주시 능라동길 70-0,  (무실동)",033-900-1111,127.9302031,37.3337964,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,0.3405882352941177,0.25,0.6470588235294118,False,False,1664.8,True,True,True,False,점수미달,0.5897285067873304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200015,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,4,내안에병원,"강원특별자치도 원주시 남원로 562-5, (개운동)",033-733-1199,127.9489161,37.3341896,정신병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,0.3288235294117647,0.0,0.7058823529411765,False,False,188.4,True,True,True,False,점수미달,0.5897285067873304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200015,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,5,연세대학교 원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0,  (일산동)",033-741-0114,127.9456638,37.3490013,상급종합,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,0.3160606060606061,0.1818181818181818,0.6666666666666666,False,False,1858.3,True,True,True,False,점수미달,0.5897285067873304,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200001,연세대학교원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0 (일산동, (일산동))",033-741-1641,강원특별자치도,원주시,1,연세대학교 원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0,  (일산동)",033-741-0114,127.9456638,37.3490013,상급종합,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,1.0,1.0,1.0,True,False,116.3,True,True,True,True,자동확정기준통과,0.5754112554112554,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200001,연세대학교원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0 (일산동, (일산동))",033-741-1641,강원특별자치도,원주시,2,연세명인병원,"강원특별자치도 원주시 평원로 100-0,  (학성동)",033-813-1111,127.948827,37.3534761,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz,0.4245887445887445,0.2857142857142857,0.7878787878787878,False,False,675.2,True,True,True,False,점수미달,0.5754112554112554,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200001,연세대학교원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0 (일산동, (일산동))",033-741-1641,강원특별자치도,원주시,3,원주연세병원,"강원특별자치도 원주시 원일로 230,  (학성동)",033-1670-2020,127.9437571,37.3568173,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,0.3867857142857143,0.2857142857142857,0.875,False,False,999.4,True,True,True,False,점수미달,0.5754112554112554,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200001,연세대학교원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0 (일산동, (일산동))",033-741-1641,강원특별자치도,원주시,4,원주불로병원,"강원특별자치도 원주시 평원로 165-0,  (학성동)",033-747-2000,127.9444614,37.3562516,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,0.3661038961038961,0.2857142857142857,0.7272727272727273,False,False,928.4,True,True,True,False,점수미달,0.5754112554112554,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200001,연세대학교원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0 (일산동, (일산동))",033-741-1641,강원특별자치도,원주시,5,원주카톨릭병원,"강원특별자치도 원주시 남산로 199-0, 원주카톨릭병원",033-743-5412,127.941138,37.35399,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,0.3476666666666667,0.2666666666666666,0.65,False,False,780.4,True,True,True,False,점수미달,0.5754112554112554,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200024,의료법인성지의료재단성지병원,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,1,의료법인 성지의료재단 성지병원,"강원특별자치도 원주시 원일로 22, 22",033-760-3103,127.9542137,37.3455069,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,1.0,1.0,0.9375,True,False,29.3,True,True,True,True,자동확정기준통과,0.7235483870967742,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200024,의료법인성지의료재단성지병원,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,2,원주연세병원,"강원특별자치도 원주시 원일로 230,  (학성동)",033-1670-2020,127.9437571,37.3568173,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,0.2764516129032258,0.0,0.9032258064516128,False,False,1569.0,True,True,True,False,점수미달,0.7235483870967742,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200024,의료법인성지의료재단성지병원,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,3,연세대학교 원주세브란스기독병원,"강원특별자치도 원주시 일산로 20-0,  (일산동)",033-741-0114,127.9456638,37.3490013,상급종합,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,0.2674193548387097,0.0,0.8387096774193549,False,False,844.8,True,True,True,False,점수미달,0.7235483870967742,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200024,의료법인성지의료재단성지병원,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,4,내안에병원,"강원특별자치도 원주시 남원로 562-5, (개운동)",033-733-1199,127.9489161,37.3341896,정신병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,0.26375,0.0,0.8125,False,False,1314.8,True,True,True,False,점수미달,0.7235483870967742,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200024,의료법인성지의료재단성지병원,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,5,강원특별자치도원주의료원,"강원특별자치도 원주시 서원대로 387,  (개운동)",033-760-4500,127.949225,37.332608,종합병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,0.255,0.0,0.75,False,False,1473.2,True,True,True,False,점수미달,0.7235483870967742,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200048,근로복지공단정선병원,강원특별자치도 정선군 정선읍 봉양1길 145,033-560-7150,강원특별자치도,정선군,1,근로복지공단 정선병원,"강원특별자치도 정선군 정선읍 봉양1길 145-0,",033-560-7110,128.6587349,37.3830727,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,1.0,1.0,0.975609756097561,True,False,32.3,True,True,True,True,자동확정기준통과,0.7451773049645389,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200048,근로복지공단정선병원,강원특별자치도 정선군 정선읍 봉양1길 145,033-560-7150,강원특별자치도,정선군,2,정선군립병원,"강원특별자치도 정선군 사북읍 지장천로 727-0, 정선군립병원",033-592-3121,128.8261822,37.2257003,병원,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,0.254822695035461,0.3333333333333333,0.5106382978723404,False,False,22930.5,True,True,True,False,점수미달,0.7451773049645389,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200048,근로복지공단정선병원,강원특별자치도 정선군 정선읍 봉양1길 145,033-560-7150,강원특별자치도,정선군,3,정선한의원,"강원특별자치도 정선군 정선읍 봉양5길 22, (정선읍)",,128.6630424,37.3791361,한의원,JDQ4MTYyMiM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,0.092065268065268,0.3636363636363636,0.8205128205128205,False,False,586.7,False,True,True,False,시설종별불일치,0.7451773049645389,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A2200048,근로복지공단정선병원,강원특별자치도 정선군 정선읍 봉양1길 145,033-560-7150,강원특별자치도,정선군,4,정선연세외과의원,"강원특별자치도 정선군 정선읍 봉양6길 14, (연세외과의원)",033-563-7778,128.6639751,37.3788693,의원,JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,0.0887032967032967,0.2857142857142857,0.9230769230769232,False,False,666.4,False,True,True,False,시설종별불일치,0.7451773049645389,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
