"青沥备开(矫焙备)喊/1技喊 林刮殿废牢备"

"C青沥备开(矫焙备)喊","青沥备开(矫焙备)喊","C楷飞喊","楷飞喊","矫痢","醚牢备荐 (疙)","巢磊牢备荐 (疙)","咯磊牢备荐 (疙)"
'11140," 吝备",'1801,"40技",2024,1666.0000,833.0000,833.0000
'11140," 吝备",'1802,"41技",2024,1859.0000,937.0000,922.0000
'11140," 吝备",'1803,"42技",2024,1768.0000,870.0000,898.0000
'11140," 吝备",'1804,"43技",2024,1793.0000,948.0000,845.0000
'11140," 吝备",'1805,"44技",2024,1751.0000,870.0000,881.0000
'11140," 吝备",'1901,"45技",2024,1668.0000,850.0000,818.0000
'11140," 吝备",'1902,"46技",2024,1447.0000,757.0000,690.0000
'11140," 吝备",'1903,"47技",2024,1500.0000,728.0000,772.0000
'11140," 吝备",'1904,"48技",2024,1449.0000,754.0000,695.0000
'11140," 吝备",'1905,"49技",2024,1515.0000,777.0000,738.0000
'11140," 吝备",'2101,"50技",2024,1669.0000,843.0000,826.0000
'11140," 吝备",'2102,"51技",2024,1739.0000,819.0000,920.0000
'11140," 吝备",'2103,"52技",2024,1813.0000,889.0000,924.0000
'11140," 吝备",'2104,"53技",2024,2008.0000,1022.0000,986.0000
'11140," 吝备",'2105,"54技",2024,2006.0000,964.0000,1042.0000
'11140," 吝备",'2301,"55技",2024,2024.0000,1061.0000,963.0000
'11140," 吝备",'2302,"56技",2024,2010.0000,969.0000,1041.0000
'11140," 吝备",'2303,"57技",2024,1870.0000,945.0000,925.0000
'11140," 吝备",'2304,"58技",2024,1641.0000,910.0000,731.0000
'11140," 吝备",'2305,"59技",2024,1800.0000,871.0000,929.0000
'11140," 吝备",'2601,"60技",2024,1879.0000,937.0000,942.0000
'11140," 吝备",'2602,"61技",2024,1832.0000,919.0000,913.0000
'11140," 吝备",'2603,"62技",2024,1896.0000,967.0000,929.0000
'11140," 吝备",'2604,"63技",2024,1949.0000,997.0000,952.0000
'11140," 吝备",'2605,"64技",2024,2012.0000,971.0000,1041.0000
'11140," 吝备",'2801,"65技",2024,1851.0000,944.0000,907.0000
'11140," 吝备",'2802,"66技",2024,1791.0000,854.0000,937.0000
'11140," 吝备",'2803,"67技",2024,1796.0000,895.0000,901.0000
'11140," 吝备",'2804,"68技",2024,1685.0000,828.0000,857.0000
'11140," 吝备",'2805,"69技",2024,1718.0000,825.0000,893.0000
'11140," 吝备",'3101,"70技",2024,1473.0000,731.0000,742.0000
'11140," 吝备",'3102,"71技",2024,1234.0000,580.0000,654.0000
'11140," 吝备",'3103,"72技",2024,1332.0000,618.0000,714.0000
'11140," 吝备",'3104,"73技",2024,921.0000,434.0000,487.0000
'11140," 吝备",'3105,"74技",2024,1061.0000,488.0000,573.0000
'11140," 吝备",'3301,"75技",2024,1057.0000,481.0000,576.0000
'11140," 吝备",'3302,"76技",2024,1052.0000,489.0000,563.0000
'11140," 吝备",'3303,"77技",2024,1089.0000,470.0000,619.0000
'11140," 吝备",'3304,"78技",2024,863.0000,338.0000,525.0000
'11140," 吝备",'3305,"79技",2024,763.0000,307.0000,456.0000
'11140," 吝备",'3601,"80技",2024,811.0000,336.0000,475.0000
'11140," 吝备",'3602,"81技",2024,751.0000,305.0000,446.0000
'11140," 吝备",'3603,"82技",2024,868.0000,372.0000,496.0000
'11140," 吝备",'3604,"83技",2024,739.0000,282.0000,457.0000
'11140," 吝备",'3605,"84技",2024,578.0000,208.0000,370.0000
'11140," 吝备",'3801,"85技",2024,545.0000,217.0000,328.0000
'11140," 吝备",'3802,"86技",2024,458.0000,159.0000,299.0000
'11140," 吝备",'3803,"87技",2024,378.0000,116.0000,262.0000
'11140," 吝备",'3804,"88技",2024,350.0000,111.0000,239.0000
'11140," 吝备",'3805,"89技",2024,296.0000,86.0000,210.0000
'11140," 吝备",'4101,"90技",2024,223.0000,56.0000,167.0000
'11140," 吝备",'4102,"91技",2024,199.0000,48.0000,151.0000
'11140," 吝备",'4103,"92技",2024,128.0000,34.0000,94.0000
'11140," 吝备",'4104,"93技",2024,108.0000,32.0000,76.0000
'11140," 吝备",'4105,"94技",2024,70.0000,17.0000,53.0000
'11140," 吝备",'4301,"95技",2024,83.0000,23.0000,60.0000
'11140," 吝备",'4302,"96技",2024,50.0000,16.0000,34.0000
'11140," 吝备",'4303,"97技",2024,43.0000,6.0000,37.0000
'11140," 吝备",'4304,"98技",2024,17.0000,2.0000,15.0000
'11140," 吝备",'4305,"99技",2024,5.0000,2.0000,3.0000
'11140," 吝备",'440,"100技 捞惑",2024,22.0000,7.0000,15.0000
'11170," 侩魂备",'000,"拌",2024,203854.0000,97469.0000,106385.0000
'11170," 侩魂备",'0401,"0技",2024,962.0000,465.0000,497.0000
'11170," 侩魂备",'0402,"1技",2024,893.0000,464.0000,429.0000
'11170," 侩魂备",'0403,"2技",2024,943.0000,463.0000,480.0000
'11170," 侩魂备",'0404,"3技",2024,953.0000,512.0000,441.0000
'11170," 侩魂备",'0405,"4技",2024,981.0000,511.0000,470.0000
'11170," 侩魂备",'0501,"5技",2024,1053.0000,549.0000,504.0000
'11170," 侩魂备",'0502,"6技",2024,1037.0000,515.0000,522.0000
'11170," 侩魂备",'0503,"7技",2024,1062.0000,528.0000,534.0000
'11170," 侩魂备",'0504,"8技",2024,1151.0000,591.0000,560.0000
'11170," 侩魂备",'0505,"9技",2024,1215.0000,603.0000,612.0000
'11170," 侩魂备",'0701,"10技",2024,1208.0000,619.0000,589.0000
'11170," 侩魂备",'0702,"11技",2024,1207.0000,611.0000,596.0000
'11170," 侩魂备",'0703,"12技",2024,1245.0000,671.0000,574.0000
'11170," 侩魂备",'0704,"13技",2024,1208.0000,638.0000,570.0000
'11170," 侩魂备",'0705,"14技",2024,1286.0000,661.0000,625.0000
'11170," 侩魂备",'1001,"15技",2024,1256.0000,658.0000,598.0000
'11170," 侩魂备",'1002,"16技",2024,1288.0000,651.0000,637.0000
'11170," 侩魂备",'1003,"17技",2024,1420.0000,706.0000,714.0000
'11170," 侩魂备",'1004,"18技",2024,1357.0000,702.0000,655.0000
'11170," 侩魂备",'1005,"19技",2024,1441.0000,674.0000,767.0000
'11170," 侩魂备",'1201,"20技",2024,1752.0000,824.0000,928.0000
'11170," 侩魂备",'1202,"21技",2024,1824.0000,779.0000,1045.0000
'11170," 侩魂备",'1203,"22技",2024,1987.0000,875.0000,1112.0000
'11170," 侩魂备",'1204,"23技",2024,2299.0000,1010.0000,1289.0000
'11170," 侩魂备",'1205,"24技",2024,2773.0000,1230.0000,1543.0000
'11170," 侩魂备",'1301,"25技",2024,2782.0000,1233.0000,1549.0000
'11170," 侩魂备",'1302,"26技",2024,3109.0000,1425.0000,1684.0000
'11170," 侩魂备",'1303,"27技",2024,3495.0000,1595.0000,1900.0000
'11170," 侩魂备",'1304,"28技",2024,3731.0000,1731.0000,2000.0000
'11170," 侩魂备",'1305,"29技",2024,4023.0000,1915.0000,2108.0000
'11170," 侩魂备",'1501,"30技",2024,4226.0000,2039.0000,2187.0000
'11170," 侩魂备",'1502,"31技",2024,4148.0000,2013.0000,2135.0000
'11170," 侩魂备",'1503,"32技",2024,4290.0000,2137.0000,2153.0000
'11170," 侩魂备",'1504,"33技",2024,4114.0000,2030.0000,2084.0000
'11170," 侩魂备",'1505,"34技",2024,3804.0000,1893.0000,1911.0000
'11170," 侩魂备",'1601,"35技",2024,3493.0000,1718.0000,1775.0000
'11170," 侩魂备",'1602,"36技",2024,3371.0000,1673.0000,1698.0000
'11170," 侩魂备",'1603,"37技",2024,3116.0000,1507.0000,1609.0000
'11170," 侩魂备",'1604,"38技",2024,3040.0000,1479.0000,1561.0000
'11170," 侩魂备",'1605,"39技",2024,3184.0000,1568.0000,1616.0000
'11170," 侩魂备",'1801,"40技",2024,2944.0000,1521.0000,1423.0000
'11170," 侩魂备",'1802,"41技",2024,3082.0000,1541.0000,1541.0000
'11170," 侩魂备",'1803,"42技",2024,3289.0000,1636.0000,1653.0000
'11170," 侩魂备",'1804,"43技",2024,3188.0000,1643.0000,1545.0000
'11170," 侩魂备",'1805,"44技",2024,3248.0000,1608.0000,1640.0000
'11170," 侩魂备",'1901,"45技",2024,2882.0000,1409.0000,1473.0000
'11170," 侩魂备",'1902,"46技",2024,2528.0000,1255.0000,1273.0000
'11170," 侩魂备",'1903,"47技",2024,2761.0000,1351.0000,1410.0000
'11170," 侩魂备",'1904,"48技",2024,2644.0000,1224.0000,1420.0000
'11170," 侩魂备",'1905,"49技",2024,2791.0000,1318.0000,1473.0000
'11170," 侩魂备",'2101,"50技",2024,3057.0000,1522.0000,1535.0000
'11170," 侩魂备",'2102,"51技",2024,3118.0000,1491.0000,1627.0000
'11170," 侩魂备",'2103,"52技",2024,3479.0000,1616.0000,1863.0000
'11170," 侩魂备",'2104,"53技",2024,3664.0000,1736.0000,1928.0000
'11170," 侩魂备",'2105,"54技",2024,3526.0000,1718.0000,1808.0000
'11170," 侩魂备",'2301,"55技",2024,3533.0000,1748.0000,1785.0000
'11170," 侩魂备",'2302,"56技",2024,3318.0000,1646.0000,1672.0000
'11170," 侩魂备",'2303,"57技",2024,3157.0000,1493.0000,1664.0000
'11170," 侩魂备",'2304,"58技",2024,2772.0000,1436.0000,1336.0000
'11170," 侩魂备",'2305,"59技",2024,3033.0000,1489.0000,1544.0000
'11170," 侩魂备",'2601,"60技",2024,2983.0000,1477.0000,1506.0000
'11170," 侩魂备",'2602,"61技",2024,3011.0000,1480.0000,1531.0000
'11170," 侩魂备",'2603,"62技",2024,3102.0000,1557.0000,1545.0000
'11170," 侩魂备",'2604,"63技",2024,3053.0000,1514.0000,1539.0000
'11170," 侩魂备",'2605,"64技",2024,3070.0000,1495.0000,1575.0000
'11170," 侩魂备",'2801,"65技",2024,2946.0000,1413.0000,1533.0000
'11170," 侩魂备",'2802,"66技",2024,2670.0000,1304.0000,1366.0000
'11170," 侩魂备",'2803,"67技",2024,2704.0000,1295.0000,1409.0000
'11170," 侩魂备",'2804,"68技",2024,2461.0000,1211.0000,1250.0000
'11170," 侩魂备",'2805,"69技",2024,2488.0000,1167.0000,1321.0000
'11170," 侩魂备",'3101,"70技",2024,2089.0000,997.0000,1092.0000
'11170," 侩魂备",'3102,"71技",2024,1864.0000,873.0000,991.0000
'11170," 侩魂备",'3103,"72技",2024,1884.0000,846.0000,1038.0000
'11170," 侩魂备",'3104,"73技",2024,1323.0000,602.0000,721.0000
'11170," 侩魂备",'3105,"74技",2024,1487.0000,675.0000,812.0000
'11170," 侩魂备",'3301,"75技",2024,1492.0000,679.0000,813.0000
'11170," 侩魂备",'3302,"76技",2024,1510.0000,694.0000,816.0000
'11170," 侩魂备",'3303,"77技",2024,1485.0000,613.0000,872.0000
'11170," 侩魂备",'3304,"78技",2024,1195.0000,483.0000,712.0000
'11170," 侩魂备",'3305,"79技",2024,1121.0000,467.0000,654.0000
'11170," 侩魂备",'3601,"80技",2024,1118.0000,426.0000,692.0000
'11170," 侩魂备",'3602,"81技",2024,1065.0000,448.0000,617.0000
'11170," 侩魂备",'3603,"82技",2024,1277.0000,515.0000,762.0000
'11170," 侩魂备",'3604,"83技",2024,1034.0000,423.0000,611.0000
'11170," 侩魂备",'3605,"84技",2024,873.0000,332.0000,541.0000
'11170," 侩魂备",'3801,"85技",2024,837.0000,301.0000,536.0000
'11170," 侩魂备",'3802,"86技",2024,792.0000,281.0000,511.0000
'11170," 侩魂备",'3803,"87技",2024,654.0000,226.0000,428.0000
'11170," 侩魂备",'3804,"88技",2024,575.0000,185.0000,390.0000
'11170," 侩魂备",'3805,"89技",2024,431.0000,146.0000,285.0000
'11170," 侩魂备",'4101,"90技",2024,385.0000,129.0000,256.0000
'11170," 侩魂备",'4102,"91技",2024,270.0000,85.0000,185.0000
'11170," 侩魂备",'4103,"92技",2024,229.0000,74.0000,155.0000
'11170," 侩魂备",'4104,"93技",2024,182.0000,59.0000,123.0000
'11170," 侩魂备",'4105,"94技",2024,121.0000,35.0000,86.0000
'11170," 侩魂备",'4301,"95技",2024,110.0000,36.0000,74.0000
'11170," 侩魂备",'4302,"96技",2024,71.0000,22.0000,49.0000
'11170," 侩魂备",'4303,"97技",2024,47.0000,5.0000,42.0000
'11170," 侩魂备",'4304,"98技",2024,32.0000,7.0000,25.0000
'11170," 侩魂备",'4305,"99技",2024,20.0000,8.0000,12.0000
'11170," 侩魂备",'440,"100技 捞惑",2024,52.0000,17.0000,35.0000
'11200," 己悼备",'000,"拌",2024,273669.0000,132409.0000,141260.0000
'11200," 己悼备",'0401,"0技",2024,1553.0000,790.0000,763.0000
'11200," 己悼备",'0402,"1技",2024,1399.0000,696.0000,703.0000
'11200," 己悼备",'0403,"2技",2024,1515.0000,811.0000,704.0000
'11200," 己悼备",'0404,"3技",2024,1557.0000,779.0000,778.0000
'11200," 己悼备",'0405,"4技",2024,1539.0000,831.0000,708.0000
'11200," 己悼备",'0501,"5技",2024,1576.0000,837.0000,739.0000
'11200," 己悼备",'0502,"6技",2024,1630.0000,835.0000,795.0000
'11200," 己悼备",'0503,"7技",2024,1626.0000,847.0000,779.0000
'11200," 己悼备",'0504,"8技",2024,1805.0000,939.0000,866.0000
'11200," 己悼备",'0505,"9技",2024,1774.0000,887.0000,887.0000
'11200," 己悼备",'0701,"10技",2024,1753.0000,877.0000,876.0000
'11200," 己悼备",'0702,"11技",2024,1659.0000,832.0000,827.0000
'11200," 己悼备",'0703,"12技",2024,1687.0000,810.0000,877.0000
'11200," 己悼备",'0704,"13技",2024,1592.0000,796.0000,796.0000
'11200," 己悼备",'0705,"14技",2024,1546.0000,790.0000,756.0000
'11200," 己悼备",'1001,"15技",2024,1510.0000,757.0000,753.0000
'11200," 己悼备",'1002,"16技",2024,1728.0000,866.0000,862.0000
'11200," 己悼备",'1003,"17技",2024,1913.0000,956.0000,957.0000
'11200," 己悼备",'1004,"18技",2024,1761.0000,871.0000,890.0000
'11200," 己悼备",'1005,"19技",2024,2182.0000,1053.0000,1129.0000
'11200," 己悼备",'1201,"20技",2024,2552.0000,1204.0000,1348.0000
'11200," 己悼备",'1202,"21技",2024,2733.0000,1173.0000,1560.0000
'11200," 己悼备",'1203,"22技",2024,2981.0000,1380.0000,1601.0000
'11200," 己悼备",'1204,"23技",2024,3495.0000,1684.0000,1811.0000
'11200," 己悼备",'1205,"24技",2024,4345.0000,2117.0000,2228.0000
'11200," 己悼备",'1301,"25技",2024,4205.0000,2059.0000,2146.0000
'11200," 己悼备",'1302,"26技",2024,4423.0000,2163.0000,2260.0000
'11200," 己悼备",'1303,"27技",2024,4634.0000,2191.0000,2443.0000
'11200," 己悼备",'1304,"28技",2024,4663.0000,2317.0000,2346.0000
'11200," 己悼备",'1305,"29技",2024,4922.0000,2454.0000,2468.0000
'11200," 己悼备",'1501,"30技",2024,4908.0000,2397.0000,2511.0000
'11200," 己悼备",'1502,"31技",2024,4987.0000,2480.0000,2507.0000
'11200," 己悼备",'1503,"32技",2024,5141.0000,2464.0000,2677.0000
'11200," 己悼备",'1504,"33技",2024,5014.0000,2474.0000,2540.0000
'11200," 己悼备",'1505,"34技",2024,4752.0000,2351.0000,2401.0000
'11200," 己悼备",'1601,"35技",2024,4385.0000,2101.0000,2284.0000
'11200," 己悼备",'1602,"36技",2024,4510.0000,2152.0000,2358.0000
'11200," 己悼备",'1603,"37技",2024,4315.0000,2059.0000,2256.0000
'11200," 己悼备",'1604,"38技",2024,4276.0000,2177.0000,2099.0000
'11200," 己悼备",'1605,"39技",2024,4136.0000,2079.0000,2057.0000
'11200," 己悼备",'1801,"40技",2024,4109.0000,2063.0000,2046.0000
'11200," 己悼备",'1802,"41技",2024,4284.0000,2194.0000,2090.0000
'11200," 己悼备",'1803,"42技",2024,4531.0000,2348.0000,2183.0000
'11200," 己悼备",'1804,"43技",2024,4341.0000,2183.0000,2158.0000
'11200," 己悼备",'1805,"44技",2024,4170.0000,2126.0000,2044.0000
'11200," 己悼备",'1901,"45技",2024,3948.0000,1925.0000,2023.0000
'11200," 己悼备",'1902,"46技",2024,3381.0000,1685.0000,1696.0000
'11200," 己悼备",'1903,"47技",2024,3634.0000,1778.0000,1856.0000
'11200," 己悼备",'1904,"48技",2024,3631.0000,1853.0000,1778.0000
'11200," 己悼备",'1905,"49技",2024,3725.0000,1743.0000,1982.0000
'11200," 己悼备",'2101,"50技",2024,3991.0000,1922.0000,2069.0000
'11200," 己悼备",'2102,"51技",2024,4333.0000,2140.0000,2193.0000
'11200," 己悼备",'2103,"52技",2024,4326.0000,2100.0000,2226.0000
'11200," 己悼备",'2104,"53技",2024,4758.0000,2251.0000,2507.0000
'11200," 己悼备",'2105,"54技",2024,4726.0000,2347.0000,2379.0000
'11200," 己悼备",'2301,"55技",2024,4677.0000,2267.0000,2410.0000
'11200," 己悼备",'2302,"56技",2024,4530.0000,2269.0000,2261.0000
'11200," 己悼备",'2303,"57技",2024,4152.0000,2033.0000,2119.0000
'11200," 己悼备",'2304,"58技",2024,3741.0000,1932.0000,1809.0000
'11200," 己悼备",'2305,"59技",2024,4218.0000,2033.0000,2185.0000
'11200," 己悼备",'2601,"60技",2024,4027.0000,2002.0000,2025.0000
'11200," 己悼备",'2602,"61技",2024,3879.0000,1936.0000,1943.0000
'11200," 己悼备",'2603,"62技",2024,4228.0000,2118.0000,2110.0000
'11200," 己悼备",'2604,"63技",2024,4247.0000,2123.0000,2124.0000
'11200," 己悼备",'2605,"64技",2024,4370.0000,2160.0000,2210.0000
'11200," 己悼备",'2801,"65技",2024,3944.0000,1882.0000,2062.0000
'11200," 己悼备",'2802,"66技",2024,3668.0000,1845.0000,1823.0000
'11200," 己悼备",'2803,"67技",2024,3631.0000,1759.0000,1872.0000
'11200," 己悼备",'2804,"68技",2024,3321.0000,1556.0000,1765.0000
'11200," 己悼备",'2805,"69技",2024,3303.0000,1526.0000,1777.0000
'11200," 己悼备",'3101,"70技",2024,2798.0000,1318.0000,1480.0000
'11200," 己悼备",'3102,"71技",2024,2472.0000,1156.0000,1316.0000
'11200," 己悼备",'3103,"72技",2024,2572.0000,1213.0000,1359.0000
'11200," 己悼备",'3104,"73技",2024,1817.0000,815.0000,1002.0000
'11200," 己悼备",'3105,"74技",2024,2086.0000,954.0000,1132.0000
'11200," 己悼备",'3301,"75技",2024,2086.0000,943.0000,1143.0000
'11200," 己悼备",'3302,"76技",2024,1939.0000,840.0000,1099.0000
'11200," 己悼备",'3303,"77技",2024,2116.0000,937.0000,1179.0000
'11200," 己悼备",'3304,"78技",2024,1735.0000,711.0000,1024.0000
'11200," 己悼备",'3305,"79技",2024,1472.0000,583.0000,889.0000
'11200," 己悼备",'3601,"80技",2024,1492.0000,658.0000,834.0000
'11200," 己悼备",'3602,"81技",2024,1472.0000,601.0000,871.0000
'11200," 己悼备",'3603,"82技",2024,1665.0000,694.0000,971.0000
'11200," 己悼备",'3604,"83技",2024,1265.0000,508.0000,757.0000
'11200," 己悼备",'3605,"84技",2024,1107.0000,403.0000,704.0000
'11200," 己悼备",'3801,"85技",2024,980.0000,375.0000,605.0000
'11200," 己悼备",'3802,"86技",2024,816.0000,286.0000,530.0000
'11200," 己悼备",'3803,"87技",2024,745.0000,252.0000,493.0000
'11200," 己悼备",'3804,"88技",2024,635.0000,195.0000,440.0000
'11200," 己悼备",'3805,"89技",2024,458.0000,144.0000,314.0000
'11200," 己悼备",'4101,"90技",2024,403.0000,127.0000,276.0000
'11200," 己悼备",'4102,"91技",2024,271.0000,76.0000,195.0000
'11200," 己悼备",'4103,"92技",2024,217.0000,53.0000,164.0000
'11200," 己悼备",'4104,"93技",2024,142.0000,30.0000,112.0000
'11200," 己悼备",'4105,"94技",2024,123.0000,30.0000,93.0000
'11200," 己悼备",'4301,"95技",2024,98.0000,25.0000,73.0000
'11200," 己悼备",'4302,"96技",2024,65.0000,16.0000,49.0000
'11200," 己悼备",'4303,"97技",2024,47.0000,13.0000,34.0000
'11200," 己悼备",'4304,"98技",2024,22.0000,3.0000,19.0000
'11200," 己悼备",'4305,"99技",2024,13.0000,3.0000,10.0000
'11200," 己悼备",'440,"100技 捞惑",2024,34.0000,12.0000,22.0000
'11215," 堡柳备",'000,"拌",2024,331963.0000,159237.0000,172726.0000
'11215," 堡柳备",'0401,"0技",2024,1172.0000,619.0000,553.0000
'11215," 堡柳备",'0402,"1技",2024,1067.0000,542.0000,525.0000
'11215," 堡柳备",'0403,"2技",2024,1160.0000,597.0000,563.0000
'11215," 堡柳备",'0404,"3技",2024,1198.0000,600.0000,598.0000
'11215," 堡柳备",'0405,"4技",2024,1238.0000,604.0000,634.0000
'11215," 堡柳备",'0501,"5技",2024,1398.0000,716.0000,682.0000
'11215," 堡柳备",'0502,"6技",2024,1474.0000,752.0000,722.0000
'11215," 堡柳备",'0503,"7技",2024,1550.0000,805.0000,745.0000
'11215," 堡柳备",'0504,"8技",2024,1819.0000,929.0000,890.0000
'11215," 堡柳备",'0505,"9技",2024,2022.0000,1039.0000,983.0000
'11215," 堡柳备",'0701,"10技",2024,1973.0000,1031.0000,942.0000
'11215," 堡柳备",'0702,"11技",2024,2111.0000,1089.0000,1022.0000
'11215," 堡柳备",'0703,"12技",2024,2298.0000,1182.0000,1116.0000
'11215," 堡柳备",'0704,"13技",2024,2262.0000,1113.0000,1149.0000
'11215," 堡柳备",'0705,"14技",2024,2271.0000,1199.0000,1072.0000
'11215," 堡柳备",'1001,"15技",2024,2200.0000,1121.0000,1079.0000
'11215," 堡柳备",'1002,"16技",2024,2328.0000,1188.0000,1140.0000
'11215," 堡柳备",'1003,"17技",2024,2553.0000,1237.0000,1316.0000
'11215," 堡柳备",'1004,"18技",2024,2452.0000,1214.0000,1238.0000
'11215," 堡柳备",'1005,"19技",2024,2538.0000,1237.0000,1301.0000
'11215," 堡柳备",'1201,"20技",2024,3126.0000,1432.0000,1694.0000
'11215," 堡柳备",'1202,"21技",2024,3632.0000,1560.0000,2072.0000
'11215," 堡柳备",'1203,"22技",2024,3895.0000,1759.0000,2136.0000
'11215," 堡柳备",'1204,"23技",2024,4884.0000,2204.0000,2680.0000
'11215," 堡柳备",'1205,"24技",2024,6222.0000,2851.0000,3371.0000
'11215," 堡柳备",'1301,"25技",2024,6298.0000,2956.0000,3342.0000
'11215," 堡柳备",'1302,"26技",2024,6963.0000,3187.0000,3776.0000
'11215," 堡柳备",'1303,"27技",2024,7090.0000,3272.0000,3818.0000
'11215," 堡柳备",'1304,"28技",2024,7371.0000,3459.0000,3912.0000
'11215," 堡柳备",'1305,"29技",2024,7406.0000,3585.0000,3821.0000
'11215," 堡柳备",'1501,"30技",2024,7177.0000,3487.0000,3690.0000
'11215," 堡柳备",'1502,"31技",2024,6803.0000,3393.0000,3410.0000
'11215," 堡柳备",'1503,"32技",2024,6656.0000,3323.0000,3333.0000
'11215," 堡柳备",'1504,"33技",2024,6129.0000,3106.0000,3023.0000
'11215," 堡柳备",'1505,"34技",2024,5419.0000,2773.0000,2646.0000
'11215," 堡柳备",'1601,"35技",2024,4971.0000,2510.0000,2461.0000
'11215," 堡柳备",'1602,"36技",2024,4794.0000,2391.0000,2403.0000
'11215," 堡柳备",'1603,"37技",2024,4455.0000,2215.0000,2240.0000
'11215," 堡柳备",'1604,"38技",2024,4412.0000,2162.0000,2250.0000
'11215," 堡柳备",'1605,"39技",2024,4538.0000,2226.0000,2312.0000
'11215," 堡柳备",'1801,"40技",2024,4185.0000,2071.0000,2114.0000
'11215," 堡柳备",'1802,"41技",2024,4709.0000,2319.0000,2390.0000
'11215," 堡柳备",'1803,"42技",2024,5031.0000,2409.0000,2622.0000
'11215," 堡柳备",'1804,"43技",2024,4932.0000,2398.0000,2534.0000
'11215," 堡柳备",'1805,"44技",2024,4948.0000,2428.0000,2520.0000
'11215," 堡柳备",'1901,"45技",2024,4874.0000,2349.0000,2525.0000
'11215," 堡柳备",'1902,"46技",2024,4090.0000,2062.0000,2028.0000
'11215," 堡柳备",'1903,"47技",2024,4673.0000,2300.0000,2373.0000
